"County","Date","Cases","Deaths"
"Mercer",2020-04-09,30,0
"Mercer",2020-04-10,36,0
"Mercer",2020-04-11,38,0
"Mifflin",2020-03-05,0,0
"Mifflin",2020-03-06,0,0
"Mifflin",2020-03-07,0,0
"Mifflin",2020-03-08,0,0
"Mifflin",2020-03-09,0,0
"Mifflin",2020-03-10,0,0
"Mifflin",2020-03-11,0,0
"Mifflin",2020-03-12,0,0
"Mifflin",2020-03-13,0,0
"Mifflin",2020-03-14,0,0
"Mifflin",2020-03-15,0,0
"Mifflin",2020-03-16,0,0
"Mifflin",2020-03-17,0,0
"Mifflin",2020-03-18,0,0
"Mifflin",2020-03-19,0,0
"Mifflin",2020-03-20,0,0
"Mifflin",2020-03-21,0,0
"Mifflin",2020-03-22,0,0
"Mifflin",2020-03-23,0,0
"Mifflin",2020-03-24,0,0
"Mifflin",2020-03-25,0,0
"Mifflin",2020-03-26,0,0
"Mifflin",2020-03-27,0,0
"Mifflin",2020-03-28,0,0
"Mifflin",2020-03-29,2,0
"Mifflin",2020-03-30,1,0
"Mifflin",2020-03-31,2,0
"Mifflin",2020-04-01,1,0
"Mifflin",2020-04-02,1,0
"Mifflin",2020-04-03,2,0
"Mifflin",2020-04-04,4,0
"Mifflin",2020-04-05,9,0
"Mifflin",2020-04-06,5,0
"Mifflin",2020-04-07,6,0
"Mifflin",2020-04-08,10,0
"Mifflin",2020-04-09,10,0
"Mifflin",2020-04-10,11,0
"Mifflin",2020-04-11,10,0
"Monroe",2020-03-05,0,0
"Monroe",2020-03-06,0,0
"Monroe",2020-03-07,0,0
"Monroe",2020-03-08,1,0
"Monroe",2020-03-09,1,0
"Monroe",2020-03-10,2,0
"Monroe",2020-03-11,2,0
"Monroe",2020-03-12,3,0
"Monroe",2020-03-13,3,0
"Monroe",2020-03-14,0,0
"Monroe",2020-03-15,6,0
"Monroe",2020-03-16,8,0
"Monroe",2020-03-17,8,0
"Monroe",2020-03-18,7,0
"Monroe",2020-03-19,15,0
"Monroe",2020-03-20,19,0
"Monroe",2020-03-21,25,0
"Monroe",2020-03-22,31,0
"Monroe",2020-03-23,43,1
"Monroe",2020-03-24,45,1
"Monroe",2020-03-25,51,1
"Monroe",2020-03-26,67,2
"Monroe",2020-03-27,98,2
"Monroe",2020-03-28,106,2
"Monroe",2020-03-29,135,3
"Monroe",2020-03-30,182,7
"Monroe",2020-03-31,236,7
"Monroe",2020-04-01,278,8
"Monroe",2020-04-02,321,10
"Monroe",2020-04-03,397,10
"Monroe",2020-04-04,484,11
"Monroe",2020-04-05,528,11
"Monroe",2020-04-06,572,11
"Monroe",2020-04-07,610,12
"Monroe",2020-04-08,671,17
"Monroe",2020-04-09,716,19
"Monroe",2020-04-10,752,19
"Monroe",2020-04-11,774,22
"Montgomery",2020-03-05,2,0
"Montgomery",2020-03-06,4,0
"Montgomery",2020-03-07,6,0
"Montgomery",2020-03-08,7,0
"Montgomery",2020-03-09,8,0
"Montgomery",2020-03-10,9,0
"Montgomery",2020-03-11,13,0
"Montgomery",2020-03-12,18,0
"Montgomery",2020-03-13,20,0
"Montgomery",2020-03-14,24,0
"Montgomery",2020-03-15,24,0
"Montgomery",2020-03-16,30,0
"Montgomery",2020-03-17,32,0
"Montgomery",2020-03-18,42,0
"Montgomery",2020-03-19,47,0
"Montgomery",2020-03-20,59,0
"Montgomery",2020-03-21,71,0
"Montgomery",2020-03-22,87,0
"Montgomery",2020-03-23,129,1
"Montgomery",2020-03-24,144,1
"Montgomery",2020-03-25,172,1
"Montgomery",2020-03-26,282,2
"Montgomery",2020-03-27,374,3
"Montgomery",2020-03-28,411,5
"Montgomery",2020-03-29,488,5
"Montgomery",2020-03-30,540,5
"Montgomery",2020-03-31,570,6
"Montgomery",2020-04-01,649,8
"Montgomery",2020-04-02,735,9
"Montgomery",2020-04-03,875,11
"Montgomery",2020-04-04,982,17
"Montgomery",2020-04-05,1111,18
"Montgomery",2020-04-06,1230,18
"Montgomery",2020-04-07,1359,30
"Montgomery",2020-04-08,1521,37
"Montgomery",2020-04-09,1693,37
"Montgomery",2020-04-10,1889,50
"Montgomery",2020-04-11,2053,60
"Montour",2020-03-05,0,0
"Montour",2020-03-06,0,0
"Montour",2020-03-07,0,0
"Montour",2020-03-08,0,0
"Montour",2020-03-09,0,0
"Montour",2020-03-10,0,0
"Montour",2020-03-11,0,0
"Montour",2020-03-12,0,0
"Montour",2020-03-13,0,0
"Montour",2020-03-14,0,0
"Montour",2020-03-15,0,0
"Montour",2020-03-16,0,0
"Montour",2020-03-17,0,0
"Montour",2020-03-18,0,0
"Montour",2020-03-19,0,0
"Montour",2020-03-20,0,0
"Montour",2020-03-21,0,0
"Montour",2020-03-22,1,0
"Montour",2020-03-23,1,0
"Montour",2020-03-24,3,0
"Montour",2020-03-25,4,0
"Montour",2020-03-26,4,0
"Montour",2020-03-27,4,0
"Montour",2020-03-28,5,0
"Montour",2020-03-29,4,0
"Montour",2020-03-30,10,0
"Montour",2020-03-31,9,0
"Montour",2020-04-01,13,0
"Montour",2020-04-02,15,0
"Montour",2020-04-03,16,0
"Montour",2020-04-04,19,0
"Montour",2020-04-05,37,0
"Montour",2020-04-06,33,0
"Montour",2020-04-07,27,0
"Montour",2020-04-08,26,0
"Montour",2020-04-09,25,0
"Montour",2020-04-10,29,0
"Montour",2020-04-11,29,0
"Northampton",2020-03-05,0,0
"Northampton",2020-03-06,0,0
"Northampton",2020-03-07,0,0
"Northampton",2020-03-08,0,0
"Northampton",2020-03-09,0,0
"Northampton",2020-03-10,0,0
"Northampton",2020-03-11,1,0
"Northampton",2020-03-12,1,0
"Northampton",2020-03-13,1,0
"Northampton",2020-03-14,1,0
"Northampton",2020-03-15,1,0
"Northampton",2020-03-16,1,0
"Northampton",2020-03-17,1,0
"Northampton",2020-03-18,1,0
"Northampton",2020-03-19,5,1
"Northampton",2020-03-20,10,0
"Northampton",2020-03-21,17,1
"Northampton",2020-03-22,21,1
"Northampton",2020-03-23,23,2
"Northampton",2020-03-24,33,2
"Northampton",2020-03-25,44,3
"Northampton",2020-03-26,56,3
"Northampton",2020-03-27,79,3
"Northampton",2020-03-28,94,4
"Northampton",2020-03-29,126,4
"Northampton",2020-03-30,184,5
"Northampton",2020-03-31,245,5
"Northampton",2020-04-01,312,5
"Northampton",2020-04-02,378,9
"Northampton",2020-04-03,466,10
"Northampton",2020-04-04,588,11
"Northampton",2020-04-05,636,11
"Northampton",2020-04-06,716,12
"Northampton",2020-04-07,774,14
"Northampton",2020-04-08,857,17
"Northampton",2020-04-09,949,20
"Northampton",2020-04-10,994,21
"Northampton",2020-04-11,1039,23
"Northumberland",2020-03-05,0,0
"Northumberland",2020-03-06,0,0
"Northumberland",2020-03-07,0,0
"Northumberland",2020-03-08,0,0
"Northumberland",2020-03-09,0,0
"Northumberland",2020-03-10,0,0
"Northumberland",2020-03-11,0,0
"Northumberland",2020-03-12,0,0
"Northumberland",2020-03-13,0,0
"Northumberland",2020-03-14,0,0
"Northumberland",2020-03-15,0,0
"Northumberland",2020-03-16,0,0
"Northumberland",2020-03-17,0,0
"Northumberland",2020-03-18,0,0
"Northumberland",2020-03-19,0,0
"Northumberland",2020-03-20,0,0
"Northumberland",2020-03-21,0,0
"Northumberland",2020-03-22,0,0
"Northumberland",2020-03-23,0,0
"Northumberland",2020-03-24,0,0
"Northumberland",2020-03-25,0,0
"Northumberland",2020-03-26,0,0
"Northumberland",2020-03-27,1,0
"Northumberland",2020-03-28,1,0
"Northumberland",2020-03-29,1,0
"Northumberland",2020-03-30,1,0
"Northumberland",2020-03-31,1,0
"Northumberland",2020-04-01,6,0
"Northumberland",2020-04-02,8,0
"Northumberland",2020-04-03,8,0
"Northumberland",2020-04-04,9,0
"Northumberland",2020-04-05,14,0
"Northumberland",2020-04-06,15,0
"Northumberland",2020-04-07,22,0
"Northumberland",2020-04-08,22,0
"Northumberland",2020-04-09,24,0
"Northumberland",2020-04-10,29,0
"Northumberland",2020-04-11,31,0
"Perry",2020-03-05,0,0
"Perry",2020-03-06,0,0
"Perry",2020-03-07,0,0
"Perry",2020-03-08,0,0
"Perry",2020-03-09,0,0
"Perry",2020-03-10,0,0
"Perry",2020-03-11,0,0
"Perry",2020-03-12,0,0
"Perry",2020-03-13,0,0
"Perry",2020-03-14,0,0
"Perry",2020-03-15,0,0
"Perry",2020-03-16,0,0
"Perry",2020-03-17,0,0
"Perry",2020-03-18,0,0
"Perry",2020-03-19,0,0
"Perry",2020-03-20,0,0
"Perry",2020-03-21,0,0
"Perry",2020-03-22,0,0
"Perry",2020-03-23,0,0
"Perry",2020-03-24,0,0
"Perry",2020-03-25,0,0
"Perry",2020-03-26,0,0
"Perry",2020-03-27,0,0
"Perry",2020-03-28,1,0
"Perry",2020-03-29,1,0
"Perry",2020-03-30,1,0
"Perry",2020-03-31,1,0
"Perry",2020-04-01,1,0
"Perry",2020-04-02,3,0
"Perry",2020-04-03,4,1
"Perry",2020-04-04,5,1
"Perry",2020-04-05,5,1
"Perry",2020-04-06,5,1
"Perry",2020-04-07,9,1
"Perry",2020-04-08,13,1
"Perry",2020-04-09,15,1
"Perry",2020-04-10,16,1
"Perry",2020-04-11,16,1
"Philadelphia",2020-03-05,0,0
"Philadelphia",2020-03-06,0,0
"Philadelphia",2020-03-07,0,0
"Philadelphia",2020-03-08,0,0
"Philadelphia",2020-03-09,1,0
"Philadelphia",2020-03-10,1,0
"Philadelphia",2020-03-11,1,0
"Philadelphia",2020-03-12,3,0
"Philadelphia",2020-03-13,4,0
"Philadelphia",2020-03-14,6,0
"Philadelphia",2020-03-15,6,0
"Philadelphia",2020-03-16,8,0
"Philadelphia",2020-03-17,10,0
"Philadelphia",2020-03-18,17,0
"Philadelphia",2020-03-19,33,0
"Philadelphia",2020-03-20,42,0
"Philadelphia",2020-03-21,69,0
"Philadelphia",2020-03-22,91,0
"Philadelphia",2020-03-23,128,0
"Philadelphia",2020-03-24,177,0
"Philadelphia",2020-03-25,257,1
"Philadelphia",2020-03-26,402,1
"Philadelphia",2020-03-27,530,2
"Philadelphia",2020-03-28,709,5
"Philadelphia",2020-03-29,865,5
"Philadelphia",2020-03-30,1007,7
"Philadelphia",2020-03-31,1197,10
"Philadelphia",2020-04-01,1478,10
"Philadelphia",2020-04-02,1852,13
"Philadelphia",2020-04-03,2284,14
"Philadelphia",2020-04-04,2610,24
"Philadelphia",2020-04-05,3135,28
"Philadelphia",2020-04-06,3611,28
"Philadelphia",2020-04-07,4012,58
"Philadelphia",2020-04-08,4456,87
"Philadelphia",2020-04-09,5029,86
"Philadelphia",2020-04-10,5521,110
"Philadelphia",2020-04-11,6022,130
"Pike",2020-03-05,0,0
"Pike",2020-03-06,0,0
"Pike",2020-03-07,0,0
"Pike",2020-03-08,0,0
"Pike",2020-03-09,0,0
"Pike",2020-03-10,0,0
"Pike",2020-03-11,1,0
"Pike",2020-03-12,1,0
"Pike",2020-03-13,1,0
"Pike",2020-03-14,1,0
"Pike",2020-03-15,1,0
"Pike",2020-03-16,1,0
"Pike",2020-03-17,1,0
"Pike",2020-03-18,2,0
"Pike",2020-03-19,3,0
"Pike",2020-03-20,2,0
"Pike",2020-03-21,2,0
"Pike",2020-03-22,3,0
"Pike",2020-03-23,3,0
"Pike",2020-03-24,4,0
"Pike",2020-03-25,9,0
"Pike",2020-03-26,15,0
"Pike",2020-03-27,23,0
"Pike",2020-03-28,27,1
"Pike",2020-03-29,33,1
"Pike",2020-03-30,39,1
"Pike",2020-03-31,48,1
"Pike",2020-04-01,57,1
"Pike",2020-04-02,68,1
"Pike",2020-04-03,83,1
"Pike",2020-04-04,97,1
"Pike",2020-04-05,114,1
"Pike",2020-04-06,125,2
"Pike",2020-04-07,136,5
"Pike",2020-04-08,148,6
"Pike",2020-04-09,163,6
"Pike",2020-04-10,190,6
"Pike",2020-04-11,208,6
"Potter",2020-03-05,0,0
"Potter",2020-03-06,0,0
"Potter",2020-03-07,0,0
"Potter",2020-03-08,0,0
"Potter",2020-03-09,0,0
"Potter",2020-03-10,0,0
"Potter",2020-03-11,0,0
"Potter",2020-03-12,0,0
"Potter",2020-03-13,0,0
"Potter",2020-03-14,0,0
"Potter",2020-03-15,0,0
"Potter",2020-03-16,0,0
"Potter",2020-03-17,0,0
"Potter",2020-03-18,0,0
"Potter",2020-03-19,0,0
"Potter",2020-03-20,1,0
"Potter",2020-03-21,1,0
"Potter",2020-03-22,1,0
"Potter",2020-03-23,1,0
"Potter",2020-03-24,1,0
"Potter",2020-03-25,1,0
"Potter",2020-03-26,1,0
"Potter",2020-03-27,1,0
"Potter",2020-03-28,2,0
"Potter",2020-03-29,2,0
"Potter",2020-03-30,2,0
"Potter",2020-03-31,2,0
"Potter",2020-04-01,2,0
"Potter",2020-04-02,2,0
"Potter",2020-04-03,2,0
"Potter",2020-04-04,3,0
"Potter",2020-04-05,3,0
"Potter",2020-04-06,3,0
"Potter",2020-04-07,3,0
"Potter",2020-04-08,3,0
"Potter",2020-04-09,3,0
"Potter",2020-04-10,3,0
"Potter",2020-04-11,4,0
"Schuylkill",2020-03-05,0,0
"Schuylkill",2020-03-06,0,0
"Schuylkill",2020-03-07,0,0
"Schuylkill",2020-03-08,0,0
"Schuylkill",2020-03-09,0,0
"Schuylkill",2020-03-10,0,0
"Schuylkill",2020-03-11,0,0
"Schuylkill",2020-03-12,0,0
"Schuylkill",2020-03-13,0,0
"Schuylkill",2020-03-14,0,0
"Schuylkill",2020-03-15,0,0
"Schuylkill",2020-03-16,0,0
"Schuylkill",2020-03-17,0,0
"Schuylkill",2020-03-18,0,0
"Schuylkill",2020-03-19,0,0
"Schuylkill",2020-03-20,0,0
"Schuylkill",2020-03-21,0,0
"Schuylkill",2020-03-22,1,0
"Schuylkill",2020-03-23,3,0
"Schuylkill",2020-03-24,5,0
"Schuylkill",2020-03-25,6,0
"Schuylkill",2020-03-26,9,0
"Schuylkill",2020-03-27,13,0
"Schuylkill",2020-03-28,16,0
"Schuylkill",2020-03-29,21,0
"Schuylkill",2020-03-30,30,0
"Schuylkill",2020-03-31,38,0
"Schuylkill",2020-04-01,47,0
"Schuylkill",2020-04-02,54,0
"Schuylkill",2020-04-03,63,0
"Schuylkill",2020-04-04,77,0
"Schuylkill",2020-04-05,90,0
"Schuylkill",2020-04-06,103,0
"Schuylkill",2020-04-07,119,0
"Schuylkill",2020-04-08,136,0
"Schuylkill",2020-04-09,149,1
"Schuylkill",2020-04-10,164,1
"Schuylkill",2020-04-11,179,2
"Snyder",2020-03-05,0,0
"Snyder",2020-03-06,0,0
"Snyder",2020-03-07,0,0
"Snyder",2020-03-08,0,0
"Snyder",2020-03-09,0,0
"Snyder",2020-03-10,0,0
"Snyder",2020-03-11,0,0
"Snyder",2020-03-12,0,0
"Snyder",2020-03-13,0,0
"Snyder",2020-03-14,0,0
"Snyder",2020-03-15,0,0
"Snyder",2020-03-16,0,0
"Snyder",2020-03-17,0,0
"Snyder",2020-03-18,0,0
"Snyder",2020-03-19,0,0
"Snyder",2020-03-20,0,0
"Snyder",2020-03-21,0,0
"Snyder",2020-03-22,0,0
"Snyder",2020-03-23,0,0
"Snyder",2020-03-24,0,0
"Snyder",2020-03-25,0,0
"Snyder",2020-03-26,0,0
"Snyder",2020-03-27,0,0
"Snyder",2020-03-28,1,0
"Snyder",2020-03-29,2,0
"Snyder",2020-03-30,2,0
"Snyder",2020-03-31,2,1
"Snyder",2020-04-01,3,1
"Snyder",2020-04-02,3,1
"Snyder",2020-04-03,4,1
"Snyder",2020-04-04,6,1
"Snyder",2020-04-05,8,1
"Snyder",2020-04-06,8,1
"Snyder",2020-04-07,9,1
"Snyder",2020-04-08,9,1
"Snyder",2020-04-09,9,1
"Snyder",2020-04-10,12,1
"Snyder",2020-04-11,16,1
"Somerset",2020-03-05,0,0
"Somerset",2020-03-06,0,0
"Somerset",2020-03-07,0,0
"Somerset",2020-03-08,0,0
"Somerset",2020-03-09,0,0
"Somerset",2020-03-10,0,0
"Somerset",2020-03-11,0,0
"Somerset",2020-03-12,0,0
"Somerset",2020-03-13,0,0
"Somerset",2020-03-14,0,0
"Somerset",2020-03-15,0,0
"Somerset",2020-03-16,0,0
"Somerset",2020-03-17,0,0
"Somerset",2020-03-18,0,0
"Somerset",2020-03-19,0,0
"Somerset",2020-03-20,0,0
"Somerset",2020-03-21,0,0
"Somerset",2020-03-22,0,0
"Somerset",2020-03-23,0,0
"Somerset",2020-03-24,1,0
"Somerset",2020-03-25,2,0
"Somerset",2020-03-26,2,0
"Somerset",2020-03-27,2,0
"Somerset",2020-03-28,2,0
"Somerset",2020-03-29,2,0
"Somerset",2020-03-30,2,0
"Somerset",2020-03-31,2,0
"Somerset",2020-04-01,3,0
"Somerset",2020-04-02,3,0
"Somerset",2020-04-03,3,0
"Somerset",2020-04-04,3,0
"Somerset",2020-04-05,4,0
"Somerset",2020-04-06,6,0
"Somerset",2020-04-07,7,0
"Somerset",2020-04-08,7,0
"Somerset",2020-04-09,7,0
"Somerset",2020-04-10,10,0
"Somerset",2020-04-11,10,0
"Sullivan",2020-03-05,0,0
"Sullivan",2020-03-06,0,0
"Sullivan",2020-03-07,0,0
"Sullivan",2020-03-08,0,0
"Sullivan",2020-03-09,0,0
"Sullivan",2020-03-10,0,0
"Sullivan",2020-03-11,0,0
"Sullivan",2020-03-12,0,0
"Sullivan",2020-03-13,0,0
"Sullivan",2020-03-14,0,0
"Sullivan",2020-03-15,0,0
"Sullivan",2020-03-16,0,0
"Sullivan",2020-03-17,0,0
"Sullivan",2020-03-18,0,0
"Sullivan",2020-03-19,0,0
"Sullivan",2020-03-20,0,0
"Sullivan",2020-03-21,0,0
"Sullivan",2020-03-22,0,0
"Sullivan",2020-03-23,0,0
"Sullivan",2020-03-24,0,0
"Sullivan",2020-03-25,0,0
"Sullivan",2020-03-26,0,0
"Sullivan",2020-03-27,0,0
"Sullivan",2020-03-28,0,0
"Sullivan",2020-03-29,0,0
"Sullivan",2020-03-30,0,0
"Sullivan",2020-03-31,0,0
"Sullivan",2020-04-01,0,0
"Sullivan",2020-04-02,0,0
"Sullivan",2020-04-03,0,0
"Sullivan",2020-04-04,1,0
"Sullivan",2020-04-05,1,0
"Sullivan",2020-04-06,1,0
"Sullivan",2020-04-07,1,0
"Sullivan",2020-04-08,1,0
"Sullivan",2020-04-09,1,0
"Sullivan",2020-04-10,1,0
"Sullivan",2020-04-11,1,0
"Susquehanna",2020-03-05,0,0
"Susquehanna",2020-03-06,0,0
"Susquehanna",2020-03-07,0,0
"Susquehanna",2020-03-08,0,0
"Susquehanna",2020-03-09,0,0
"Susquehanna",2020-03-10,0,0
"Susquehanna",2020-03-11,0,0
"Susquehanna",2020-03-12,0,0
"Susquehanna",2020-03-13,0,0
"Susquehanna",2020-03-14,0,0
"Susquehanna",2020-03-15,0,0
"Susquehanna",2020-03-16,0,0
"Susquehanna",2020-03-17,0,0
"Susquehanna",2020-03-18,0,0
"Susquehanna",2020-03-19,0,0
"Susquehanna",2020-03-20,0,0
"Susquehanna",2020-03-21,0,0
"Susquehanna",2020-03-22,0,0
"Susquehanna",2020-03-23,0,0
"Susquehanna",2020-03-24,0,0
"Susquehanna",2020-03-25,0,0
"Susquehanna",2020-03-26,1,0
"Susquehanna",2020-03-27,1,0
"Susquehanna",2020-03-28,1,0
"Susquehanna",2020-03-29,1,0
"Susquehanna",2020-03-30,1,0
"Susquehanna",2020-03-31,1,0
"Susquehanna",2020-04-01,2,0
"Susquehanna",2020-04-02,3,0
"Susquehanna",2020-04-03,4,0
"Susquehanna",2020-04-04,5,0
"Susquehanna",2020-04-05,6,0
"Susquehanna",2020-04-06,6,0
"Susquehanna",2020-04-07,11,0
"Susquehanna",2020-04-08,14,0
"Susquehanna",2020-04-09,16,1
"Susquehanna",2020-04-10,22,2
"Susquehanna",2020-04-11,23,2
"Tioga",2020-03-05,0,0
"Tioga",2020-03-06,0,0
"Tioga",2020-03-07,0,0
"Tioga",2020-03-08,0,0
"Tioga",2020-03-09,0,0
"Tioga",2020-03-10,0,0
"Tioga",2020-03-11,0,0
"Tioga",2020-03-12,0,0
"Tioga",2020-03-13,0,0
"Tioga",2020-03-14,0,0
"Tioga",2020-03-15,0,0
"Tioga",2020-03-16,0,0
"Tioga",2020-03-17,0,0
"Tioga",2020-03-18,0,0
"Tioga",2020-03-19,0,0
"Tioga",2020-03-20,0,0
"Tioga",2020-03-21,0,0
"Tioga",2020-03-22,0,0
"Tioga",2020-03-23,0,0
"Tioga",2020-03-24,0,0
"Tioga",2020-03-25,0,0
"Tioga",2020-03-26,0,0
"Tioga",2020-03-27,0,0
"Tioga",2020-03-28,1,0
"Tioga",2020-03-29,1,0
"Tioga",2020-03-30,1,0
"Tioga",2020-03-31,2,0
"Tioga",2020-04-01,2,0
"Tioga",2020-04-02,2,0
"Tioga",2020-04-03,3,0
"Tioga",2020-04-04,3,0
"Tioga",2020-04-05,3,0
"Tioga",2020-04-06,8,0
"Tioga",2020-04-07,10,0
"Tioga",2020-04-08,10,0
"Tioga",2020-04-09,10,0
"Tioga",2020-04-10,11,0
"Tioga",2020-04-11,12,1
"Union",2020-03-05,0,0
"Union",2020-03-06,0,0
"Union",2020-03-07,0,0
"Union",2020-03-08,0,0
"Union",2020-03-09,0,0
"Union",2020-03-10,0,0
"Union",2020-03-11,0,0
"Union",2020-03-12,0,0
"Union",2020-03-13,0,0
"Union",2020-03-14,0,0
"Union",2020-03-15,0,0
"Union",2020-03-16,0,0
"Union",2020-03-17,0,0
"Union",2020-03-18,0,0
"Union",2020-03-19,0,0
"Union",2020-03-20,0,0
"Union",2020-03-21,0,0
"Union",2020-03-22,0,0
"Union",2020-03-23,0,0
"Union",2020-03-24,0,0
"Union",2020-03-25,0,0
"Union",2020-03-26,0,0
"Union",2020-03-27,1,0
"Union",2020-03-28,0,0
"Union",2020-03-29,0,0
"Union",2020-03-30,4,0
"Union",2020-03-31,4,0
"Union",2020-04-01,2,0
"Union",2020-04-02,2,0
"Union",2020-04-03,3,0
"Union",2020-04-04,5,0
"Union",2020-04-05,6,0
"Union",2020-04-06,6,0
"Union",2020-04-07,7,0
"Union",2020-04-08,8,0
"Union",2020-04-09,11,0
"Union",2020-04-10,12,0
"Union",2020-04-11,14,0
"Venango",2020-03-05,0,0
"Venango",2020-03-06,0,0
"Venango",2020-03-07,0,0
"Venango",2020-03-08,0,0
"Venango",2020-03-09,0,0
"Venango",2020-03-10,0,0
"Venango",2020-03-11,0,0
"Venango",2020-03-12,0,0
"Venango",2020-03-13,0,0
"Venango",2020-03-14,0,0
"Venango",2020-03-15,0,0
"Venango",2020-03-16,0,0
"Venango",2020-03-17,0,0
"Venango",2020-03-18,0,0
"Venango",2020-03-19,0,0
"Venango",2020-03-20,0,0
"Venango",2020-03-21,0,0
"Venango",2020-03-22,0,0
"Venango",2020-03-23,0,0
"Venango",2020-03-24,0,0
"Venango",2020-03-25,0,0
"Venango",2020-03-26,0,0
"Venango",2020-03-27,0,0
"Venango",2020-03-28,0,0
"Venango",2020-03-29,1,0
"Venango",2020-03-30,1,0
"Venango",2020-03-31,3,0
"Venango",2020-04-01,3,0
"Venango",2020-04-02,3,0
"Venango",2020-04-03,3,0
"Venango",2020-04-04,3,0
"Venango",2020-04-05,3,0
"Venango",2020-04-06,5,0
"Venango",2020-04-07,5,0
"Venango",2020-04-08,5,0
"Venango",2020-04-09,5,0
"Venango",2020-04-10,5,0
"Venango",2020-04-11,6,0
"Warren",2020-03-05,0,0
"Warren",2020-03-06,0,0
"Warren",2020-03-07,0,0
"Warren",2020-03-08,0,0
"Warren",2020-03-09,0,0
"Warren",2020-03-10,0,0
"Warren",2020-03-11,0,0
"Warren",2020-03-12,0,0
"Warren",2020-03-13,0,0
"Warren",2020-03-14,0,0
"Warren",2020-03-15,0,0
"Warren",2020-03-16,0,0
"Warren",2020-03-17,0,0
"Warren",2020-03-18,0,0
"Warren",2020-03-19,0,0
"Warren",2020-03-20,0,0
"Warren",2020-03-21,0,0
"Warren",2020-03-22,0,0
"Warren",2020-03-23,0,0
"Warren",2020-03-24,0,0
"Warren",2020-03-25,1,0
"Warren",2020-03-26,1,0
"Warren",2020-03-27,1,0
"Warren",2020-03-28,1,0
"Warren",2020-03-29,1,0
"Warren",2020-03-30,1,0
"Warren",2020-03-31,1,0
"Warren",2020-04-01,1,0
"Warren",2020-04-02,1,0
"Warren",2020-04-03,1,0
"Warren",2020-04-04,1,0
"Warren",2020-04-05,1,0
"Warren",2020-04-06,1,0
"Warren",2020-04-07,1,0
"Warren",2020-04-08,1,0
"Warren",2020-04-09,1,0
"Warren",2020-04-10,1,0
"Warren",2020-04-11,1,0
"Washington",2020-03-05,0,0
"Washington",2020-03-06,0,0
"Washington",2020-03-07,0,0
"Washington",2020-03-08,0,0
"Washington",2020-03-09,0,0
"Washington",2020-03-10,0,0
"Washington",2020-03-11,0,0
"Washington",2020-03-12,1,0
"Washington",2020-03-13,1,0
"Washington",2020-03-14,1,0
"Washington",2020-03-15,1,0
"Washington",2020-03-16,1,0
"Washington",2020-03-17,2,0
"Washington",2020-03-18,2,0
"Washington",2020-03-19,3,0
"Washington",2020-03-20,3,0
"Washington",2020-03-21,5,0
"Washington",2020-03-22,7,0
"Washington",2020-03-23,7,0
"Washington",2020-03-24,9,0
"Washington",2020-03-25,10,0
"Washington",2020-03-26,12,0
"Washington",2020-03-27,14,0
"Washington",2020-03-28,23,0
"Washington",2020-03-29,24,0
"Washington",2020-03-30,26,0
"Washington",2020-03-31,33,0
"Washington",2020-04-01,35,0
"Washington",2020-04-02,38,0
"Washington",2020-04-03,40,0
"Washington",2020-04-04,46,0
"Washington",2020-04-05,50,0
"Washington",2020-04-06,53,0
"Washington",2020-04-07,57,0
"Washington",2020-04-08,59,0
"Washington",2020-04-09,63,0
"Washington",2020-04-10,66,0
"Washington",2020-04-11,66,0
"Wayne",2020-03-05,0,0
"Wayne",2020-03-06,0,0
"Wayne",2020-03-07,0,0
"Wayne",2020-03-08,1,0
"Wayne",2020-03-09,1,0
"Wayne",2020-03-10,1,0
"Wayne",2020-03-11,1,0
"Wayne",2020-03-12,1,0
"Wayne",2020-03-13,1,0
"Wayne",2020-03-14,1,0
"Wayne",2020-03-15,1,0
"Wayne",2020-03-16,1,0
"Wayne",2020-03-17,1,0
"Wayne",2020-03-18,1,0
"Wayne",2020-03-19,1,0
"Wayne",2020-03-20,1,0
"Wayne",2020-03-21,1,0
"Wayne",2020-03-22,2,0
"Wayne",2020-03-23,3,0
"Wayne",2020-03-24,4,0
"Wayne",2020-03-25,4,0
"Wayne",2020-03-26,6,0
"Wayne",2020-03-27,6,0
"Wayne",2020-03-28,6,0
"Wayne",2020-03-29,7,0
"Wayne",2020-03-30,10,0
"Wayne",2020-03-31,10,0
"Wayne",2020-04-01,14,0
"Wayne",2020-04-02,17,0
"Wayne",2020-04-03,23,0
"Wayne",2020-04-04,28,0
"Wayne",2020-04-05,33,0
"Wayne",2020-04-06,35,0
"Wayne",2020-04-07,40,0
"Wayne",2020-04-08,47,0
"Wayne",2020-04-09,49,0
"Wayne",2020-04-10,53,0
"Wayne",2020-04-11,57,1
"Westmoreland",2020-03-05,0,0
"Westmoreland",2020-03-06,0,0
"Westmoreland",2020-03-07,0,0
"Westmoreland",2020-03-08,0,0
"Westmoreland",2020-03-09,0,0
"Westmoreland",2020-03-10,0,0
"Westmoreland",2020-03-11,0,0
"Westmoreland",2020-03-12,0,0
"Westmoreland",2020-03-13,0,0
"Westmoreland",2020-03-14,0,0
"Westmoreland",2020-03-15,0,0
"Westmoreland",2020-03-16,0,0
"Westmoreland",2020-03-17,0,0
"Westmoreland",2020-03-18,0,0
"Westmoreland",2020-03-19,2,0
"Westmoreland",2020-03-20,4,0
